date,match_number,city,team_1,team_2,team_1_runs.total,team_2_runs.total,match_winner,player_of_match,team_1_over,team_2_over,toss_winner,toss_decision,team_1_runs.extras,team_2_runs.extras,team_1_extras.legbyes,team_2_extras.legbyes,team_1_extras.wides,team_2_extras.wides,team_1_extras.byes,team_2_extras.byes,team_1_extras.noballs,team_2_extras.noballs,officials_match_referees,officials_reserve_umpires,officials_tv_umpires,officials_umpires_1,officials_umpires_2,outcome_by_wickets,season,venue,outcome_by_runs,event_stage,outcome_method,match_extras,match_legbyes,match_wides,match_byes,match_noballs,match_4's,match_6's
2009-04-22,8,Cape Town,Deccan Chargers,Royal Challengers Bangalore,184.0,160.0,Deccan Chargers,AC Gilchrist,19.0,19.0,Deccan Chargers,bat,9.0,7.0,8.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,Yashpal Sharma,,MR Benson,M Erasmus,AM Saheba,,2009,Newlands,24.0,group_stage,regular,16.0,9.0,7.0,0.0,0.0,26.0,16.0
2009-04-23,9,Durban,Delhi Daredevils,Chennai Super Kings,189.0,180.0,Delhi Daredevils,AB de Villiers,19.0,19.0,Delhi Daredevils,bat,1.0,15.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,1.0,D Govindjee,ZTA Ndamane,SD Ranade,BR Doctrove,SJA Taufel,,2009,Kingsmead,9.0,group_stage,regular,16.0,6.0,9.0,0.0,1.0,30.0,13.0
2009-04-23,10,Cape Town,Rajasthan Royals,Kolkata Knight Riders,150.0,150.0,tie,YK Pathan,19.0,19.0,Kolkata Knight Riders,field,10.0,18.0,3.0,8.0,7.0,9.0,0.0,0.0,0.0,1.0,GR Viswanath,EC Hendrikse,AM Saheba,MR Benson,M Erasmus,,2009,Newlands,,group_stage,regular,28.0,11.0,16.0,0.0,1.0,21.0,11.0
2009-04-24,11,Durban,Royal Challengers Bangalore,Kings XI Punjab,168.0,173.0,Kings XI Punjab,RS Bopara,19.0,18.0,Royal Challengers Bangalore,bat,8.0,13.0,1.0,3.0,3.0,9.0,4.0,1.0,0.0,0.0,D Govindjee,ZTA Ndamane,SJA Taufel,BR Doctrove,TH Wijewardene,7.0,2009,Kingsmead,,group_stage,regular,21.0,4.0,12.0,5.0,0.0,26.0,12.0
2009-04-25,12,Durban,Deccan Chargers,Mumbai Indians,168.0,156.0,Deccan Chargers,PP Ojha,19.0,19.0,Deccan Chargers,bat,14.0,13.0,7.0,6.0,5.0,6.0,2.0,0.0,0.0,1.0,D Govindjee,ZTA Ndamane,SD Ranade,HDPK Dharmasena,SJA Taufel,,2009,Kingsmead,12.0,group_stage,regular,27.0,13.0,11.0,2.0,1.0,22.0,14.0
2009-04-26,14,Port Elizabeth,Royal Challengers Bangalore,Delhi Daredevils,149.0,150.0,Delhi Daredevils,TM Dilshan,19.0,19.0,Royal Challengers Bangalore,bat,11.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,Yashpal Sharma,S George,BR Doctrove,S Asnani,BG Jerling,6.0,2009,StGeorge'sPark,,group_stage,regular,15.0,5.0,9.0,0.0,1.0,18.0,9.0
2009-04-26,15,Cape Town,Kings XI Punjab,Rajasthan Royals,139.0,112.0,Kings XI Punjab,KC Sangakkara,19.0,19.0,Kings XI Punjab,bat,13.0,10.0,2.0,5.0,9.0,5.0,2.0,0.0,0.0,0.0,GR Viswanath,EC Hendrikse,MR Benson,M Erasmus,K Hariharan,,2009,Newlands,27.0,group_stage,regular,23.0,7.0,14.0,2.0,0.0,21.0,3.0
2009-04-27,16,Durban,Chennai Super Kings,Deccan Chargers,165.0,169.0,Deccan Chargers,HH Gibbs,19.0,19.0,Deccan Chargers,field,7.0,10.0,0.0,2.0,4.0,3.0,0.0,0.0,3.0,5.0,D Govindjee,MW Brown,SD Ranade,IL Howell,TH Wijewardene,6.0,2009,Kingsmead,,group_stage,regular,17.0,2.0,7.0,0.0,8.0,29.0,13.0
2009-04-27,17,Port Elizabeth,Mumbai Indians,Kolkata Knight Riders,187.0,95.0,Mumbai Indians,SR Tendulkar,19.0,15.0,Mumbai Indians,bat,9.0,4.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,Yashpal Sharma,S George,S Asnani,BG Jerling,RB Tiffin,,2009,StGeorge'sPark,92.0,group_stage,regular,13.0,1.0,10.0,0.0,2.0,19.0,12.0
2009-04-28,18,Centurion,Delhi Daredevils,Rajasthan Royals,143.0,147.0,Rajasthan Royals,YK Pathan,19.0,18.0,Delhi Daredevils,bat,5.0,9.0,3.0,3.0,1.0,5.0,0.0,0.0,1.0,1.0,J Srinath,JD Cloete,DJ Harper,GAV Baxter,RE Koertzen,5.0,2009,SuperSportPark,,group_stage,regular,14.0,6.0,6.0,0.0,2.0,25.0,10.0
2009-04-29,19,Durban,Kolkata Knight Riders,Royal Challengers Bangalore,139.0,143.0,Royal Challengers Bangalore,MV Boucher,19.0,19.0,Kolkata Knight Riders,bat,9.0,9.0,2.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,D Govindjee,ZTA Ndamane,SL Shastri,MR Benson,TH Wijewardene,5.0,2009,Kingsmead,,group_stage,regular,18.0,3.0,14.0,1.0,0.0,24.0,5.0
2009-04-29,20,Durban,Kings XI Punjab,Mumbai Indians,119.0,116.0,Kings XI Punjab,KC Sangakkara,19.0,19.0,Kings XI Punjab,bat,17.0,11.0,2.0,1.0,11.0,8.0,4.0,1.0,0.0,1.0,D Govindjee,ZTA Ndamane,TH Wijewardene,MR Benson,SL Shastri,,2009,Kingsmead,3.0,group_stage,regular,28.0,3.0,19.0,5.0,1.0,11.0,3.0
2009-04-30,21,Centurion,Deccan Chargers,Delhi Daredevils,148.0,150.0,Delhi Daredevils,DP Nannes,19.0,18.0,Delhi Daredevils,field,11.0,12.0,8.0,4.0,2.0,7.0,0.0,0.0,1.0,1.0,GR Viswanath,JD Cloete,RE Koertzen,GAV Baxter,AM Saheba,6.0,2009,SuperSportPark,,group_stage,regular,23.0,12.0,9.0,0.0,2.0,28.0,7.0
2009-04-30,22,Centurion,Chennai Super Kings,Rajasthan Royals,164.0,126.0,Chennai Super Kings,SK Raina,19.0,19.0,Rajasthan Royals,field,5.0,8.0,2.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,GR Viswanath,JD Cloete,AM Saheba,GAV Baxter,RE Koertzen,,2009,SuperSportPark,38.0,group_stage,regular,13.0,7.0,5.0,0.0,1.0,26.0,8.0
2009-05-01,23,East London,Mumbai Indians,Kolkata Knight Riders,148.0,139.0,Mumbai Indians,JP Duminy,19.0,19.0,Mumbai Indians,bat,13.0,8.0,3.0,1.0,6.0,6.0,3.0,0.0,1.0,1.0,Yashpal Sharma,S George,BR Doctrove,M Erasmus,SK Tarapore,,2009,BuffaloPark,9.0,group_stage,regular,21.0,4.0,12.0,3.0,2.0,18.0,9.0
2009-05-01,24,Durban,Royal Challengers Bangalore,Kings XI Punjab,145.0,137.0,Royal Challengers Bangalore,Yuvraj Singh,19.0,19.0,Royal Challengers Bangalore,bat,6.0,13.0,1.0,6.0,4.0,3.0,1.0,4.0,0.0,0.0,D Govindjee,EC Hendrikse,SJA Taufel,HDPK Dharmasena,S Ravi,,2009,Kingsmead,8.0,group_stage,regular,19.0,7.0,7.0,5.0,0.0,24.0,9.0
2009-05-02,25,Port Elizabeth,Deccan Chargers,Rajasthan Royals,141.0,142.0,Rajasthan Royals,YK Pathan,19.0,19.0,Deccan Chargers,bat,7.0,7.0,3.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,S Venkataraghavan,S George,MR Benson,S Asnani,BG Jerling,3.0,2009,StGeorge'sPark,,group_stage,regular,14.0,5.0,7.0,1.0,1.0,23.0,10.0
2009-05-02,26,Johannesburg,Chennai Super Kings,Delhi Daredevils,163.0,145.0,Chennai Super Kings,SB Jakati,19.0,19.0,Delhi Daredevils,field,9.0,3.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,GR Viswanath,KH Hurter,SS Hazare,DJ Harper,RE Koertzen,,2009,NewWanderersStadium,18.0,group_stage,regular,12.0,2.0,5.0,4.0,1.0,30.0,9.0
2009-05-03,27,Port Elizabeth,Kolkata Knight Riders,Kings XI Punjab,153.0,154.0,Kings XI Punjab,DPMD Jayawardene,19.0,19.0,Kolkata Knight Riders,bat,7.0,10.0,3.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,S Venkataraghavan,S George,BG Jerling,S Asnani,MR Benson,6.0,2009,StGeorge'sPark,,group_stage,regular,17.0,5.0,12.0,0.0,0.0,29.0,7.0
2009-05-03,28,Johannesburg,Mumbai Indians,Royal Challengers Bangalore,149.0,150.0,Royal Challengers Bangalore,JH Kallis,19.0,18.0,Mumbai Indians,bat,6.0,8.0,2.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,GR Viswanath,ZTA Ndamane,K Hariharan,RE Koertzen,TH Wijewardene,9.0,2009,NewWanderersStadium,,group_stage,regular,14.0,3.0,10.0,0.0,1.0,27.0,7.0
2009-05-04,29,East London,Chennai Super Kings,Deccan Chargers,178.0,100.0,Chennai Super Kings,MS Dhoni,19.0,14.0,Chennai Super Kings,bat,10.0,7.0,5.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,Yashpal Sharma,S George,SK Tarapore,BR Doctrove,M Erasmus,,2009,BuffaloPark,78.0,group_stage,regular,17.0,8.0,7.0,1.0,1.0,20.0,13.0
2009-05-05,30,Durban,Rajasthan Royals,Kings XI Punjab,211.0,133.0,Rajasthan Royals,GC Smith,19.0,19.0,Kings XI Punjab,field,4.0,19.0,0.0,5.0,0.0,13.0,0.0,1.0,4.0,0.0,J Srinath,KH Hurter,GAV Baxter,SS Hazare,IL Howell,,2009,Kingsmead,78.0,group_stage,regular,23.0,5.0,13.0,1.0,4.0,36.0,12.0
2009-05-05,31,Durban,Kolkata Knight Riders,Delhi Daredevils,154.0,157.0,Delhi Daredevils,G Gambhir,19.0,18.0,Kolkata Knight Riders,bat,4.0,8.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,J Srinath,KH Hurter,S Ravi,GAV Baxter,IL Howell,9.0,2009,Kingsmead,,group_stage,regular,12.0,1.0,10.0,0.0,1.0,31.0,6.0
2009-05-06,32,Centurion,Deccan Chargers,Mumbai Indians,145.0,126.0,Deccan Chargers,RG Sharma,19.0,19.0,Deccan Chargers,bat,9.0,3.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,GR Viswanath,JD Cloete,K Hariharan,MR Benson,HDPK Dharmasena,,2009,SuperSportPark,19.0,group_stage,regular,12.0,7.0,5.0,0.0,0.0,19.0,9.0
2009-05-07,33,Centurion,Royal Challengers Bangalore,Rajasthan Royals,105.0,107.0,Rajasthan Royals,A Singh,19.0,14.0,Rajasthan Royals,field,5.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,S Venkataraghavan,JD Cloete,TH Wijewardene,K Hariharan,DJ Harper,7.0,2009,SuperSportPark,,group_stage,regular,8.0,0.0,7.0,0.0,1.0,16.0,6.0
2009-05-07,34,Centurion,Chennai Super Kings,Kings XI Punjab,185.0,174.0,Chennai Super Kings,ML Hayden,17.0,17.0,Chennai Super Kings,bat,6.0,6.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,S Venkataraghavan,JD Cloete,K Hariharan,DJ Harper,TH Wijewardene,,2009,SuperSportPark,12.0,group_stage,D/L,12.0,8.0,4.0,0.0,0.0,31.0,17.0
2009-05-08,35,East London,Mumbai Indians,Delhi Daredevils,116.0,118.0,Delhi Daredevils,A Nehra,19.0,18.0,Mumbai Indians,bat,13.0,6.0,2.0,0.0,8.0,6.0,1.0,0.0,2.0,0.0,Yashpal Sharma,S George,BG Jerling,M Erasmus,SK Tarapore,7.0,2009,BuffaloPark,,group_stage,regular,19.0,2.0,14.0,1.0,2.0,18.0,5.0
2009-05-09,36,Kimberley,Deccan Chargers,Kings XI Punjab,168.0,169.0,Kings XI Punjab,DPMD Jayawardene,19.0,19.0,Kings XI Punjab,field,7.0,9.0,2.0,6.0,3.0,3.0,0.0,0.0,2.0,0.0,J Srinath,KH Hurter,HDPK Dharmasena,GAV Baxter,AM Saheba,3.0,2009,DeBeersDiamondOval,,group_stage,regular,16.0,8.0,6.0,0.0,2.0,19.0,16.0
2009-05-09,37,Kimberley,Rajasthan Royals,Chennai Super Kings,140.0,141.0,Chennai Super Kings,S Badrinath,19.0,18.0,Rajasthan Royals,bat,7.0,10.0,5.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,J Srinath,KH Hurter,AM Saheba,GAV Baxter,HDPK Dharmasena,7.0,2009,DeBeersDiamondOval,,group_stage,regular,17.0,7.0,9.0,0.0,1.0,25.0,9.0
2009-05-10,38,Port Elizabeth,Mumbai Indians,Royal Challengers Bangalore,157.0,141.0,Mumbai Indians,JP Duminy,19.0,19.0,Mumbai Indians,bat,7.0,14.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,Yashpal Sharma,S George,IL Howell,BR Doctrove,BG Jerling,,2009,StGeorge'sPark,16.0,group_stage,regular,21.0,6.0,15.0,0.0,0.0,19.0,7.0
2009-05-10,39,Johannesburg,Kolkata Knight Riders,Delhi Daredevils,123.0,125.0,Delhi Daredevils,A Mishra,19.0,17.0,Delhi Daredevils,field,8.0,13.0,2.0,5.0,5.0,6.0,0.0,2.0,1.0,0.0,S Venkataraghavan,ZTA Ndamane,S Ravi,SL Shastri,RB Tiffin,7.0,2009,NewWanderersStadium,,group_stage,regular,21.0,7.0,11.0,2.0,1.0,19.0,6.0
2009-05-11,40,Kimberley,Deccan Chargers,Rajasthan Royals,166.0,113.0,Deccan Chargers,DR Smith,19.0,19.0,Deccan Chargers,bat,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,J Srinath,KH Hurter,S Asnani,GAV Baxter,HDPK Dharmasena,,2009,DeBeersDiamondOval,53.0,group_stage,regular,6.0,2.0,4.0,0.0,0.0,18.0,9.0
2009-05-12,41,Centurion,Kolkata Knight Riders,Royal Challengers Bangalore,173.0,176.0,Royal Challengers Bangalore,LRPL Taylor,19.0,19.0,Royal Challengers Bangalore,field,9.0,9.0,0.0,1.0,2.0,6.0,5.0,0.0,2.0,2.0,Yashpal Sharma,JD Cloete,RE Koertzen,M Erasmus,SS Hazare,6.0,2009,SuperSportPark,,group_stage,regular,18.0,1.0,8.0,5.0,4.0,32.0,12.0
2009-05-12,42,Centurion,Kings XI Punjab,Mumbai Indians,119.0,122.0,Mumbai Indians,Harbhajan Singh,19.0,16.0,Kings XI Punjab,bat,18.0,6.0,1.0,0.0,12.0,4.0,3.0,0.0,2.0,2.0,Yashpal Sharma,JD Cloete,M Erasmus,SS Hazare,RE Koertzen,8.0,2009,SuperSportPark,,group_stage,regular,24.0,1.0,16.0,3.0,4.0,22.0,7.0
2009-05-13,43,Durban,Delhi Daredevils,Deccan Chargers,173.0,161.0,Delhi Daredevils,R Bhatia,19.0,19.0,Deccan Chargers,field,12.0,8.0,1.0,3.0,9.0,5.0,0.0,0.0,2.0,0.0,D Govindjee,MW Brown,RB Tiffin,DJ Harper,SL Shastri,,2009,Kingsmead,12.0,group_stage,regular,20.0,4.0,14.0,0.0,2.0,29.0,13.0
2009-05-14,44,Durban,Chennai Super Kings,Royal Challengers Bangalore,129.0,132.0,Royal Challengers Bangalore,LRPL Taylor,19.0,19.0,Chennai Super Kings,bat,4.0,8.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,D Govindjee,MW Brown,SL Shastri,BR Doctrove,DJ Harper,2.0,2009,Kingsmead,,group_stage,regular,12.0,4.0,4.0,4.0,0.0,23.0,7.0
2009-05-14,45,Durban,Rajasthan Royals,Mumbai Indians,145.0,143.0,Rajasthan Royals,SK Warne,19.0,19.0,Rajasthan Royals,bat,7.0,18.0,3.0,3.0,4.0,14.0,0.0,0.0,0.0,1.0,D Govindjee,MW Brown,SL Shastri,BR Doctrove,DJ Harper,,2009,Kingsmead,2.0,group_stage,regular,25.0,6.0,18.0,0.0,1.0,26.0,5.0
2009-05-15,46,Bloemfontein,Delhi Daredevils,Kings XI Punjab,120.0,123.0,Kings XI Punjab,B Lee,19.0,19.0,Kings XI Punjab,field,14.0,9.0,7.0,2.0,7.0,3.0,0.0,0.0,0.0,4.0,J Srinath,ZTA Ndamane,S Asnani,HDPK Dharmasena,IL Howell,6.0,2009,OUTsuranceOval,,group_stage,regular,23.0,9.0,10.0,0.0,4.0,18.0,5.0
2009-05-16,47,Port Elizabeth,Mumbai Indians,Chennai Super Kings,147.0,151.0,Chennai Super Kings,ML Hayden,19.0,19.0,Mumbai Indians,bat,5.0,26.0,3.0,16.0,1.0,10.0,0.0,0.0,1.0,0.0,Yashpal Sharma,S George,BG Jerling,SK Tarapore,SJA Taufel,7.0,2009,StGeorge'sPark,,group_stage,regular,31.0,19.0,11.0,0.0,1.0,19.0,10.0
2009-05-16,48,Johannesburg,Kolkata Knight Riders,Deccan Chargers,160.0,166.0,Deccan Chargers,RG Sharma,19.0,19.0,Deccan Chargers,field,7.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,S Venkataraghavan,KH Hurter,SL Shastri,RE Koertzen,S Ravi,6.0,2009,NewWanderersStadium,,group_stage,regular,14.0,4.0,4.0,2.0,4.0,25.0,12.0
2009-05-17,49,Johannesburg,Kings XI Punjab,Deccan Chargers,134.0,133.0,Kings XI Punjab,Yuvraj Singh,19.0,19.0,Deccan Chargers,field,7.0,5.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,S Venkataraghavan,KH Hurter,GAV Baxter,S Ravi,RB Tiffin,,2009,NewWanderersStadium,1.0,group_stage,regular,12.0,0.0,7.0,2.0,3.0,22.0,7.0
2009-05-17,50,Bloemfontein,Delhi Daredevils,Rajasthan Royals,150.0,136.0,Delhi Daredevils,AB de Villiers,19.0,19.0,Delhi Daredevils,bat,5.0,13.0,1.0,6.0,1.0,5.0,0.0,0.0,3.0,2.0,J Srinath,ZTA Ndamane,HDPK Dharmasena,SS Hazare,IL Howell,,2009,OUTsuranceOval,14.0,group_stage,regular,18.0,7.0,6.0,0.0,5.0,24.0,3.0
2009-05-18,51,Centurion,Chennai Super Kings,Kolkata Knight Riders,188.0,189.0,Kolkata Knight Riders,BJ Hodge,19.0,19.0,Chennai Super Kings,bat,20.0,5.0,3.0,4.0,13.0,0.0,4.0,0.0,0.0,1.0,S Venkataraghavan,JD Cloete,SK Tarapore,SJA Taufel,RB Tiffin,7.0,2009,SuperSportPark,,group_stage,regular,25.0,7.0,13.0,4.0,1.0,33.0,14.0
2009-05-19,52,Johannesburg,Delhi Daredevils,Royal Challengers Bangalore,134.0,135.0,Royal Challengers Bangalore,JH Kallis,19.0,18.0,Delhi Daredevils,bat,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,J Srinath,KH Hurter,S Asnani,IL Howell,RB Tiffin,7.0,2009,NewWanderersStadium,,group_stage,regular,6.0,1.0,3.0,0.0,2.0,16.0,6.0
2009-05-20,53,Durban,Rajasthan Royals,Kolkata Knight Riders,101.0,102.0,Kolkata Knight Riders,LR Shukla,19.0,19.0,Kolkata Knight Riders,field,5.0,5.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,D Govindjee,EC Hendrikse,SS Hazare,BG Jerling,SJA Taufel,4.0,2009,Kingsmead,,group_stage,regular,10.0,3.0,4.0,2.0,1.0,16.0,5.0
2009-05-20,54,Durban,Chennai Super Kings,Kings XI Punjab,116.0,92.0,Chennai Super Kings,M Muralitharan,19.0,19.0,Chennai Super Kings,bat,7.0,6.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,D Govindjee,EC Hendrikse,SS Hazare,BG Jerling,SJA Taufel,,2009,Kingsmead,24.0,group_stage,regular,13.0,5.0,5.0,3.0,0.0,16.0,3.0
2009-05-21,55,Centurion,Mumbai Indians,Delhi Daredevils,165.0,166.0,Delhi Daredevils,V Sehwag,19.0,17.0,Delhi Daredevils,field,24.0,9.0,6.0,0.0,11.0,8.0,6.0,0.0,1.0,1.0,S Venkataraghavan,MW Brown,SK Tarapore,IL Howell,S Ravi,4.0,2009,SuperSportPark,,group_stage,regular,33.0,6.0,19.0,6.0,2.0,35.0,8.0
2009-05-21,56,Centurion,Royal Challengers Bangalore,Deccan Chargers,170.0,158.0,Royal Challengers Bangalore,MK Pandey,19.0,19.0,Royal Challengers Bangalore,bat,2.0,13.0,1.0,3.0,1.0,6.0,0.0,4.0,0.0,0.0,S Venkataraghavan,MW Brown,SK Tarapore,IL Howell,S Ravi,,2009,SuperSportPark,12.0,group_stage,regular,15.0,4.0,7.0,4.0,0.0,23.0,12.0
2009-05-22,57,,,,153.0,154.0,,,19.0,17.0,,,10.0,6.0,0.0,0.0,4.0,4.0,5.0,0.0,1.0,2.0,,,,,,,,,,,,16.0,0.0,8.0,5.0,3.0,28.0,10.0
2009-05-22,58,Centurion,Delhi Daredevils,Deccan Chargers,,,Deccan Chargers,AC Gilchrist,,,Deccan Chargers,field,,,,,,,,,,,S Venkataraghavan,JD Cloete,RE Koertzen,BR Doctrove,DJ Harper,6.0,2009,SuperSportPark,,Semi Final,regular,,,,,,,
2009-05-23,58,Johannesburg,Chennai Super Kings,Royal Challengers Bangalore,146.0,149.0,Royal Challengers Bangalore,MK Pandey,19.0,18.0,Royal Challengers Bangalore,field,6.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,J Srinath,KH Hurter,IL Howell,RE Koertzen,SJA Taufel,6.0,2009,NewWanderersStadium,,Semi Final,regular,11.0,6.0,3.0,0.0,2.0,27.0,8.0
2009-05-24,59,Johannesburg,Deccan Chargers,Royal Challengers Bangalore,143.0,137.0,Deccan Chargers,A Kumble,19.0,19.0,Royal Challengers Bangalore,field,8.0,10.0,2.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,J Srinath,ZTA Ndamane,DJ Harper,RE Koertzen,SJA Taufel,,2009,NewWanderersStadium,6.0,Final,regular,18.0,11.0,7.0,0.0,0.0,19.0,9.0
2010-03-12,1,Mumbai,Kolkata Knight Riders,Deccan Chargers,161.0,150.0,Kolkata Knight Riders,AD Mathews,19.0,19.0,Deccan Chargers,field,15.0,12.0,8.0,1.0,6.0,5.0,0.0,4.0,1.0,2.0,AJ Pycroft,SN Bandekar,BG Jerling,RE Koertzen,RB Tiffin,,2010,DrDYPatilSportsAcademy,11.0,group_stage,regular,27.0,9.0,11.0,4.0,3.0,22.0,12.0
2010-03-13,2,Mumbai,Mumbai Indians,Rajasthan Royals,212.0,208.0,Mumbai Indians,YK Pathan,19.0,19.0,Mumbai Indians,bat,16.0,5.0,3.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,AJ Pycroft,VM Bandiwadekar,BG Jerling,RE Koertzen,RB Tiffin,,2010,BrabourneStadium,4.0,group_stage,regular,21.0,3.0,18.0,0.0,0.0,41.0,17.0
2010-03-13,3,Chandigarh,Kings XI Punjab,Delhi Daredevils,142.0,146.0,Delhi Daredevils,G Gambhir,19.0,19.0,Delhi Daredevils,field,13.0,7.0,8.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,S Venkataraghavan,C Shamshuddin,SK Tarapore,BR Doctrove,S Ravi,5.0,2010,PunjabCricketAssociationStadium,,group_stage,regular,20.0,13.0,7.0,0.0,0.0,30.0,3.0
2010-03-14,4,Kolkata,Royal Challengers Bangalore,Kolkata Knight Riders,135.0,136.0,Kolkata Knight Riders,MK Tiwary,19.0,19.0,Kolkata Knight Riders,field,5.0,6.0,2.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,Yashpal Sharma,R Shankar,M Erasmus,HDPK Dharmasena,AM Saheba,7.0,2010,EdenGardens,,group_stage,regular,11.0,3.0,6.0,1.0,1.0,27.0,5.0
2010-03-14,5,Chennai,Deccan Chargers,Chennai Super Kings,190.0,159.0,Deccan Chargers,WPUJC Vaas,19.0,19.0,Deccan Chargers,bat,16.0,3.0,3.0,0.0,9.0,3.0,2.0,0.0,2.0,0.0,D Govindjee,J Madanagopal,S Das,K Hariharan,DJ Harper,,2010,MAChidambaramStadium,31.0,group_stage,regular,19.0,3.0,12.0,2.0,2.0,25.0,18.0
2010-03-15,6,Ahmedabad,Rajasthan Royals,Delhi Daredevils,141.0,142.0,Delhi Daredevils,V Sehwag,19.0,17.0,Delhi Daredevils,field,5.0,9.0,0.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,AJ Pycroft,S Dua,RB Tiffin,BG Jerling,RE Koertzen,6.0,2010,SardarPatelStadium,,group_stage,regular,14.0,3.0,10.0,1.0,0.0,26.0,9.0
2010-03-16,7,Bangalore,Kings XI Punjab,Royal Challengers Bangalore,203.0,204.0,Royal Challengers Bangalore,JH Kallis,19.0,18.0,Kings XI Punjab,bat,13.0,10.0,1.0,1.0,9.0,4.0,2.0,0.0,1.0,5.0,D Govindjee,KN Ananthapadmanabhan,K Hariharan,S Das,DJ Harper,8.0,2010,MChinnaswamyStadium,,group_stage,regular,23.0,2.0,13.0,2.0,6.0,35.0,20.0
2010-03-16,8,Kolkata,Chennai Super Kings,Kolkata Knight Riders,164.0,109.0,Chennai Super Kings,MS Dhoni,19.0,19.0,Chennai Super Kings,bat,3.0,8.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,Yashpal Sharma,R Shankar,M Erasmus,HDPK Dharmasena,AM Saheba,,2010,EdenGardens,55.0,group_stage,regular,11.0,7.0,4.0,0.0,0.0,30.0,4.0
2010-03-17,9,Delhi,Mumbai Indians,Delhi Daredevils,218.0,120.0,Mumbai Indians,SR Tendulkar,19.0,16.0,Delhi Daredevils,field,17.0,11.0,3.0,2.0,11.0,8.0,1.0,1.0,2.0,0.0,S Venkataraghavan,A Chaudhary,S Ravi,BR Doctrove,SK Tarapore,,2010,FerozShahKotla,98.0,group_stage,regular,28.0,5.0,19.0,2.0,2.0,33.0,11.0
2010-03-18,10,Bangalore,Rajasthan Royals,Royal Challengers Bangalore,92.0,93.0,Royal Challengers Bangalore,JH Kallis,19.0,10.0,Royal Challengers Bangalore,field,7.0,7.0,2.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,D Govindjee,KN Ananthapadmanabhan,S Das,K Hariharan,DJ Harper,10.0,2010,MChinnaswamyStadium,,group_stage,regular,14.0,2.0,11.0,0.0,1.0,19.0,3.0
2010-03-19,11,Delhi,Delhi Daredevils,Chennai Super Kings,185.0,190.0,Chennai Super Kings,ML Hayden,19.0,19.0,Delhi Daredevils,bat,10.0,10.0,4.0,2.0,5.0,8.0,0.0,0.0,1.0,0.0,S Venkataraghavan,A Chaudhary,S Ravi,BR Doctrove,SK Tarapore,5.0,2010,FerozShahKotla,,group_stage,regular,20.0,6.0,13.0,0.0,1.0,38.0,16.0
2010-03-19,12,Cuttack,Deccan Chargers,Kings XI Punjab,170.0,164.0,Deccan Chargers,A Symonds,19.0,19.0,Kings XI Punjab,field,1.0,12.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,GR Viswanath,BK Ravi,AM Saheba,BF Bowden,M Erasmus,,2010,BarabatiStadium,6.0,group_stage,regular,13.0,10.0,3.0,0.0,0.0,31.0,12.0
2010-03-20,13,Ahmedabad,Rajasthan Royals,Kolkata Knight Riders,168.0,134.0,Rajasthan Royals,AA Jhunjhunwala,19.0,19.0,Rajasthan Royals,bat,8.0,5.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,AJ Pycroft,S Dua,BG Jerling,RE Koertzen,RB Tiffin,,2010,SardarPatelStadium,34.0,group_stage,regular,13.0,8.0,4.0,1.0,0.0,32.0,4.0
